split,case,audit,eval_gt,target,frame,proposal_source,geom_d_norm,geom_d_px,p_separated,p_ambiguous,p_contact,contact_score,motion_any_video,motion_trace,motion_column,roi_dir,pre_12,post_12,order_factor_12,future_score_12,ordered_score_12,pre_24,post_24,order_factor_24,future_score_24,ordered_score_24,pre_36,post_36,order_factor_36,future_score_36,ordered_score_36,event_p_separated,event_p_ambiguous,event_p_contact,contact_event_score
FRESH20,Cosmos3_seed101_0040,UNSCORED,,brown cube,153,TEMPORAL_BIN,0.0292136666618747,1.3693000078201294,0.0003150853270085,0.9521856988196042,0.0474992158533871,52.35920652631892,0,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/pipeline20_e2e_v1/motion_hybrid/Cosmos3_seed101_0040_hybrid_trace.csv,hybrid_candidate,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/vlm_contact_oracle9/whole_video_causal_v1/candidate_rois/FRESH20/Cosmos3_seed101_0040/frame_0153,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.9738591552776773,0.017754304913852912,0.008386539808469557,1.7263692265396016
FRESH20,Cosmos3_seed101_0040,UNSCORED,,brown cube,161,TEMPORAL_BIN+GLOBAL_CLOSEST,0.0,0.0,0.0003157277717395,0.5619990061518491,0.4376852660764113,71.86847691523359,0,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/pipeline20_e2e_v1/motion_hybrid/Cosmos3_seed101_0040_hybrid_trace.csv,hybrid_candidate,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/vlm_contact_oracle9/whole_video_causal_v1/candidate_rois/FRESH20/Cosmos3_seed101_0040/frame_0161,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.8421164512966889,0.08875842095746,0.06912512774585125,11.350433822458125
FRESH20,Cosmos3_seed101_0040,UNSCORED,,brown cube,173,GLOBAL_CLOSEST,0.0,0.0,0.0001683594460766,0.4999158202769616,0.4999158202769616,74.98737304154425,0,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/pipeline20_e2e_v1/motion_hybrid/Cosmos3_seed101_0040_hybrid_trace.csv,hybrid_candidate,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/vlm_contact_oracle9/whole_video_causal_v1/candidate_rois/FRESH20/Cosmos3_seed101_0040/frame_0173,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.7363168352989434,0.09906747006744314,0.16461569463361345,21.414942966733502
FRESH20,Cosmos3_seed101_0042,CONTACT,1.0,brown cube,33,TEMPORAL_BIN,0.569322231876764,22.667200088500977,0.9997954640232326,0.0002034682732597,1.067703507580449e-06,0.0102801840137478,1,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/pipeline20_e2e_v1/motion_hybrid/Cosmos3_seed101_0042_hybrid_trace.csv,hybrid_candidate,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/vlm_contact_oracle9/whole_video_causal_v1/candidate_rois/FRESH20/Cosmos3_seed101_0042/frame_0033,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.9999924848277021,1.3709592429393873e-06,6.1442130549604e-06,0.0006829692676430094
FRESH20,Cosmos3_seed101_0042,CONTACT,1.0,brown cube,64,TEMPORAL_BIN,0.0240881117637069,0.9549999833106996,0.0011708028555435,0.7757136658628124,0.223115531281644,61.09723642130503,1,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/pipeline20_e2e_v1/motion_hybrid/Cosmos3_seed101_0042_hybrid_trace.csv,hybrid_candidate,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/vlm_contact_oracle9/whole_video_causal_v1/candidate_rois/FRESH20/Cosmos3_seed101_0042/frame_0064,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.9525660193952598,0.010435812502251857,0.036998168102488425,4.2216074353614355
FRESH20,Cosmos3_seed101_0042,CONTACT,1.0,brown cube,66,TEMPORAL_BIN+GLOBAL_CLOSEST,0.0,0.0,0.0016520649439713,0.8507910907509325,0.1475568443050962,57.29523896805625,1,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/pipeline20_e2e_v1/motion_hybrid/Cosmos3_seed101_0042_hybrid_trace.csv,hybrid_candidate,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/vlm_contact_oracle9/whole_video_causal_v1/candidate_rois/FRESH20/Cosmos3_seed101_0042/frame_0066,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.97067455739856,0.006530780138454331,0.022794662462985744,2.6060052532212907
FRESH20,Cosmos3_seed101_0042,CONTACT,1.0,brown cube,85,GLOBAL_CLOSEST,0.0,0.0,0.0002170133430826,0.4998914933284586,0.4998914933284586,74.98372399926879,1,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/pipeline20_e2e_v1/motion_hybrid/Cosmos3_seed101_0042_hybrid_trace.csv,hybrid_candidate,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/vlm_contact_oracle9/whole_video_causal_v1/candidate_rois/FRESH20/Cosmos3_seed101_0042/frame_0085,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.865206326795647,0.0432446815803475,0.09154899162400548,11.317133241417924
FRESH20,Cosmos3_seed101_0042,CONTACT,1.0,brown cube,109,TEMPORAL_BIN+GLOBAL_CLOSEST,0.0,0.0,0.0001797253957561,0.319913238036376,0.6799070365678679,83.9863655586056,1,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/pipeline20_e2e_v1/motion_hybrid/Cosmos3_seed101_0042_hybrid_trace.csv,hybrid_candidate,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/vlm_contact_oracle9/whole_video_causal_v1/candidate_rois/FRESH20/Cosmos3_seed101_0042/frame_0109,0,0,0.0,0.0,0.0,0,1,1.0,83.9863655586056,83.9863655586056,0,1,1.0,83.9863655586056,83.9863655586056,0.7927741268889815,0.030679209873756705,0.17654666323726176,19.18862681741401
FRESH20,Cosmos3_seed101_0042,CONTACT,1.0,brown cube,123,GLOBAL_CLOSEST,0.0,0.0,0.0002307601966562,0.679872331410228,0.3198969083931159,65.98330740982298,1,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/pipeline20_e2e_v1/motion_hybrid/Cosmos3_seed101_0042_hybrid_trace.csv,hybrid_candidate,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/vlm_contact_oracle9/whole_video_causal_v1/candidate_rois/FRESH20/Cosmos3_seed101_0042/frame_0123,0,1,1.0,65.98330740982298,65.98330740982298,0,1,1.0,65.98330740982298,65.98330740982298,0,1,1.0,65.98330740982298,65.98330740982298,0.7038353219835753,0.0945124820684938,0.20165219594793074,24.89084369821776
FRESH20,Cosmos3_seed101_0042,CONTACT,1.0,brown cube,127,TEMPORAL_BIN,0.0,0.0,0.0177556288370201,0.9803729416519495,0.0018714295110302,49.2057900337005,1,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/pipeline20_e2e_v1/motion_hybrid/Cosmos3_seed101_0042_hybrid_trace.csv,hybrid_candidate,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/vlm_contact_oracle9/whole_video_causal_v1/candidate_rois/FRESH20/Cosmos3_seed101_0042/frame_0127,0,1,1.0,49.2057900337005,49.2057900337005,0,1,1.0,49.2057900337005,49.2057900337005,0,1,1.0,49.2057900337005,49.2057900337005,0.9943386464256491,0.003182679942705974,0.002478673631645067,0.4070013602998053
FRESH20,Cosmos3_seed101_0042,CONTACT,1.0,brown cube,135,GLOBAL_CLOSEST,0.0,0.0,0.9913442766098244,0.0086509386911982,4.784698977208934e-06,0.4330254044576359,1,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/pipeline20_e2e_v1/motion_hybrid/Cosmos3_seed101_0042_hybrid_trace.csv,hybrid_candidate,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/vlm_contact_oracle9/whole_video_causal_v1/candidate_rois/FRESH20/Cosmos3_seed101_0042/frame_0135,1,1,0.5,0.4330254044576359,0.2165127022288179,1,1,0.5,0.4330254044576359,0.2165127022288179,1,1,0.5,0.4330254044576359,0.2165127022288179,0.9999881095597274,1.7603463657023678e-06,1.0130093906767809e-05,0.0011010267089618993
FRESH20,Cosmos3_seed101_0042,CONTACT,1.0,brown cube,147,GLOBAL_CLOSEST,0.0,0.0,0.904065395428604,0.095894569548914,4.003502248202842e-05,4.798731979693905,1,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/pipeline20_e2e_v1/motion_hybrid/Cosmos3_seed101_0042_hybrid_trace.csv,hybrid_candidate,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/vlm_contact_oracle9/whole_video_causal_v1/candidate_rois/FRESH20/Cosmos3_seed101_0042/frame_0147,1,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.9999286980568505,1.300729432746882e-05,5.829464882208732e-05,0.006479829598582174
FRESH20,Cosmos3_seed101_0042,CONTACT,1.0,brown cube,158,TEMPORAL_BIN,0.0,0.0,0.0107686660819105,0.9604128890623976,0.0288184448556917,50.90248893868906,1,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/pipeline20_e2e_v1/motion_hybrid/Cosmos3_seed101_0042_hybrid_trace.csv,hybrid_candidate,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/vlm_contact_oracle9/whole_video_causal_v1/candidate_rois/FRESH20/Cosmos3_seed101_0042/frame_0158,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.9738591552776773,0.017754304913852912,0.008386539808469557,1.7263692265396016
FRESH20,Cosmos3_seed102_0015,CONTACT,1.0,white cup,22,TEMPORAL_BIN,5.833532735564934,160.123779296875,0.9980658304397736,0.0019304429286898,3.726631536440897e-06,0.0968948095881377,1,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/pipeline20_e2e_v1/motion_hybrid/Cosmos3_seed102_0015_hybrid_trace.csv,hybrid_candidate,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/vlm_contact_oracle9/whole_video_causal_v1/candidate_rois/FRESH20/Cosmos3_seed102_0015/frame_0022,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.9999933710268997,2.902320198278193e-06,3.726652901955405e-06,0.0005177813001094501
FRESH20,Cosmos3_seed102_0015,CONTACT,1.0,white cup,49,TEMPORAL_BIN,5.825237305485924,159.99737548828125,0.9996634699687136,0.0003354623282302,1.067703056243632e-06,0.0168798867171363,1,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/pipeline20_e2e_v1/motion_hybrid/Cosmos3_seed102_0015_hybrid_trace.csv,hybrid_candidate,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/vlm_contact_oracle9/whole_video_causal_v1/candidate_rois/FRESH20/Cosmos3_seed102_0015/frame_0049,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.9999975613367459,1.0677040791460408e-06,1.3709591751246963e-06,0.00019048112146977168
FRESH20,Cosmos3_seed102_0015,CONTACT,1.0,white cup,95,TEMPORAL_BIN,5.303180869570073,145.658447265625,0.9994458485763712,0.000553083720872,1.0677027566377502e-06,0.0277609563192685,1,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/pipeline20_e2e_v1/motion_hybrid/Cosmos3_seed102_0015_hybrid_trace.csv,hybrid_candidate,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/vlm_contact_oracle9/whole_video_causal_v1/candidate_rois/FRESH20/Cosmos3_seed102_0015/frame_0095,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,1,1.0,0.0277609563192685,0.0277609563192685,0.9999948373503738,2.2603293241094636e-06,2.902320302241175e-06,0.00040324849642959067
FRESH20,Cosmos3_seed102_0015,CONTACT,1.0,white cup,121,TEMPORAL_BIN+GLOBAL_CLOSEST,1.9407498546568227,53.0797119140625,0.9707167923753582,0.0292701994862066,1.3008138434973943e-05,1.464810788153831,1,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/pipeline20_e2e_v1/motion_hybrid/Cosmos3_seed102_0015_hybrid_trace.csv,hybrid_candidate,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/vlm_contact_oracle9/whole_video_causal_v1/candidate_rois/FRESH20/Cosmos3_seed102_0015/frame_0121,0,1,1.0,1.464810788153831,1.464810788153831,0,1,1.0,1.464810788153831,1.464810788153831,0,1,1.0,1.464810788153831,1.464810788153831,0.9999842213510264,7.889324486797661e-06,7.889324486797661e-06,0.0011833986730196493
FRESH20,Cosmos3_seed102_0015,CONTACT,1.0,white cup,138,GLOBAL_CLOSEST,0.6282495234326986,17.190000534057617,0.0003577441511254,0.4998211279244373,0.4998211279244373,74.9731691886656,1,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/pipeline20_e2e_v1/motion_hybrid/Cosmos3_seed102_0015_hybrid_trace.csv,hybrid_candidate,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/vlm_contact_oracle9/whole_video_causal_v1/candidate_rois/FRESH20/Cosmos3_seed102_0015/frame_0138,1,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,1,1,0.5,74.9731691886656,37.4865845943328,0.5292254595528657,0.1510345004613562,0.31974003998577805,39.52572902164562
FRESH20,Cosmos3_seed102_0015,CONTACT,1.0,white cup,150,GLOBAL_CLOSEST,0.3849957070883157,10.505000114440918,0.0002958759251689,0.9037917585215502,0.0959123655532806,54.78082448140557,1,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/pipeline20_e2e_v1/motion_hybrid/Cosmos3_seed102_0015_hybrid_trace.csv,hybrid_candidate,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/vlm_contact_oracle9/whole_video_causal_v1/candidate_rois/FRESH20/Cosmos3_seed102_0015/frame_0150,0,0,0.0,0.0,0.0,1,1,0.5,54.78082448140557,27.390412240702787,1,1,0.5,54.78082448140557,27.390412240702787,0.959807367512605,0.02244063169111366,0.01775200079628149,2.8972316641838316
FRESH20,Cosmos3_seed102_0015,CONTACT,1.0,white cup,154,TEMPORAL_BIN,0.1412110902282793,3.819999933242798,0.0002958759251689,0.9037917585215502,0.0959123655532806,54.78082448140557,1,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/pipeline20_e2e_v1/motion_hybrid/Cosmos3_seed102_0015_hybrid_trace.csv,hybrid_candidate,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/vlm_contact_oracle9/whole_video_causal_v1/candidate_rois/FRESH20/Cosmos3_seed102_0015/frame_0154,0,1,1.0,54.78082448140557,54.78082448140557,0,1,1.0,54.78082448140557,54.78082448140557,1,1,0.5,54.78082448140557,27.390412240702787,0.9450799524997778,0.046789288352046834,0.008130759148175157,3.152540332419858
FRESH20,Cosmos3_seed102_0015,CONTACT,1.0,white cup,163,TEMPORAL_BIN+GLOBAL_CLOSEST,0.0,0.0,0.0003572966666786,0.8174279131977708,0.1822147901355505,59.0928746734436,1,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/pipeline20_e2e_v1/motion_hybrid/Cosmos3_seed102_0015_hybrid_trace.csv,hybrid_candidate,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/vlm_contact_oracle9/whole_video_causal_v1/candidate_rois/FRESH20/Cosmos3_seed102_0015/frame_0163,0,1,1.0,59.0928746734436,59.0928746734436,0,1,1.0,59.0928746734436,59.0928746734436,1,1,0.5,59.0928746734436,29.5464373367218,0.8746372492478589,0.09164751437800779,0.033715236374133234,7.953899356313713
FRESH20,Cosmos3_seed102_0015,CONTACT,1.0,white cup,175,GLOBAL_CLOSEST,0.0,0.0,0.0004877557550477,0.8801623460693184,0.1193498981756338,55.943107121029314,1,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/pipeline20_e2e_v1/motion_hybrid/Cosmos3_seed102_0015_hybrid_trace.csv,hybrid_candidate,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/vlm_contact_oracle9/whole_video_causal_v1/candidate_rois/FRESH20/Cosmos3_seed102_0015/frame_0175,1,1,0.5,55.943107121029314,27.971553560514657,1,1,0.5,55.943107121029314,27.971553560514657,1,1,0.5,55.943107121029314,27.971553560514657,0.9241805765550678,0.05913861198840688,0.016680811456525307,4.625011745072874
FRESH20,Cosmos3_seed102_0015,CONTACT,1.0,white cup,187,GLOBAL_CLOSEST,0.0,0.0,0.0002033851984822,0.6218737242750855,0.3779228905264325,68.88597526639752,1,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/pipeline20_e2e_v1/motion_hybrid/Cosmos3_seed102_0015_hybrid_trace.csv,hybrid_candidate,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/vlm_contact_oracle9/whole_video_causal_v1/candidate_rois/FRESH20/Cosmos3_seed102_0015/frame_0187,1,1,0.5,68.88597526639752,34.44298763319876,1,1,0.5,68.88597526639752,34.44298763319876,1,1,0.5,68.88597526639752,34.44298763319876,0.855192710551747,0.09013664854311303,0.05467064090514012,9.973896517669663
FRESH20,Cosmos3_seed102_0019,CONTACT,1.0,banana,25,TEMPORAL_BIN+GLOBAL_CLOSEST,0.0,0.0,0.0111069600508621,0.9869629397013528,0.0019301002477848,49.54115700984613,1,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/pipeline20_e2e_v1/motion_hybrid/Cosmos3_seed102_0019_hybrid_trace.csv,hybrid_candidate,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/vlm_contact_oracle9/whole_video_causal_v1/candidate_rois/FRESH20/Cosmos3_seed102_0019/frame_0025,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.9977341062664717,0.0019304345152417878,0.0003354592182864139,0.13006764759073078
FRESH20,Cosmos3_seed102_0019,CONTACT,1.0,banana,34,TEMPORAL_BIN,0.0,0.0,0.0024787300814891,0.996609396081318,0.000911873837193,49.9216571877852,1,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/pipeline20_e2e_v1/motion_hybrid/Cosmos3_seed102_0019_hybrid_trace.csv,hybrid_candidate,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/vlm_contact_oracle9/whole_video_causal_v1/candidate_rois/FRESH20/Cosmos3_seed102_0019/frame_0034,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.9959053931592977,0.0031827373288429283,0.0009118695118594872,0.25032381762809514
FRESH20,Cosmos3_seed102_0019,CONTACT,1.0,banana,37,GLOBAL_CLOSEST,0.0,0.0,0.0009118752757232,0.9975846965609664,0.0015034281633104,50.029577644379366,1,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/pipeline20_e2e_v1/motion_hybrid/Cosmos3_seed102_0019_hybrid_trace.csv,hybrid_candidate,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/vlm_contact_oracle9/whole_video_causal_v1/candidate_rois/FRESH20/Cosmos3_seed102_0019/frame_0037,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.9913324601524933,0.006737277520193087,0.0019302623273136457,0.5298901087410189
FRESH20,Cosmos3_seed102_0019,CONTACT,1.0,banana,58,GLOBAL_CLOSEST,0.0,0.0,0.0001233813250129,0.9767288246839804,0.0231477939910064,51.15122063329968,1,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/pipeline20_e2e_v1/motion_hybrid/Cosmos3_seed102_0019_hybrid_trace.csv,hybrid_candidate,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/vlm_contact_oracle9/whole_video_causal_v1/candidate_rois/FRESH20/Cosmos3_seed102_0019/frame_0058,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.8512152835530673,0.11565033943911657,0.03313437700781612,9.095954672737442
FRESH20,Cosmos3_seed102_0019,CONTACT,1.0,banana,65,TEMPORAL_BIN,0.0,0.0,0.0001584380944031,0.9766918191950908,0.0231497427105059,51.14956523080514,1,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/pipeline20_e2e_v1/motion_hybrid/Cosmos3_seed102_0019_hybrid_trace.csv,hybrid_candidate,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/vlm_contact_oracle9/whole_video_causal_v1/candidate_rois/FRESH20/Cosmos3_seed102_0019/frame_0065,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,1,1.0,51.14956523080514,51.14956523080514,0.9721185565218252,0.022795156547191435,0.0050862869309833535,1.648386520457907
FRESH20,Cosmos3_seed102_0019,CONTACT,1.0,banana,70,GLOBAL_CLOSEST,0.0,0.0,0.0001485826389057,0.5620929712177657,0.4377584461433285,71.88049317522113,1,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/pipeline20_e2e_v1/motion_hybrid/Cosmos3_seed102_0019_hybrid_trace.csv,hybrid_candidate,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/vlm_contact_oracle9/whole_video_causal_v1/candidate_rois/FRESH20/Cosmos3_seed102_0019/frame_0070,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,1,1.0,71.88049317522113,71.88049317522113,0.5461004894898759,0.3325230747708786,0.12137643573924548,28.763797312468476
FRESH20,Cosmos3_seed102_0019,CONTACT,1.0,banana,82,GLOBAL_CLOSEST,0.0,0.0,9.029282280402136e-05,0.9239898937657592,0.0759198134114367,53.79147602943163,1,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/pipeline20_e2e_v1/motion_hybrid/Cosmos3_seed102_0019_hybrid_trace.csv,hybrid_candidate,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/vlm_contact_oracle9/whole_video_causal_v1/candidate_rois/FRESH20/Cosmos3_seed102_0019/frame_0082,0,0,0.0,0.0,0.0,0,1,1.0,53.79147602943163,53.79147602943163,0,1,1.0,53.79147602943163,53.79147602943163,0.865206326795647,0.09154899162400548,0.0432446815803475,8.901917739235024
FRESH20,Cosmos3_seed102_0019,CONTACT,1.0,banana,94,GLOBAL_CLOSEST,0.0,0.0,9.029282280402136e-05,0.9239898937657592,0.0759198134114367,53.79147602943163,1,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/pipeline20_e2e_v1/motion_hybrid/Cosmos3_seed102_0019_hybrid_trace.csv,hybrid_candidate,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/vlm_contact_oracle9/whole_video_causal_v1/candidate_rois/FRESH20/Cosmos3_seed102_0019/frame_0094,0,1,1.0,53.79147602943163,53.79147602943163,0,1,1.0,53.79147602943163,53.79147602943163,0,1,1.0,53.79147602943163,53.79147602943163,0.8249262465789909,0.14293132880228002,0.03214242461872904,10.360808901986905
FRESH20,Cosmos3_seed102_0019,CONTACT,1.0,banana,96,TEMPORAL_BIN,0.0,0.0,7.483818960860046e-05,0.9767762440142302,0.023148917796161,51.15370398032761,1,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/pipeline20_e2e_v1/motion_hybrid/Cosmos3_seed102_0019_hybrid_trace.csv,hybrid_candidate,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/vlm_contact_oracle9/whole_video_causal_v1/candidate_rois/FRESH20/Cosmos3_seed102_0019/frame_0096,0,1,1.0,51.15370398032761,51.15370398032761,0,1,1.0,51.15370398032761,51.15370398032761,0,1,1.0,51.15370398032761,51.15370398032761,0.9398319272535663,0.04676863459295156,0.013399438153482044,3.6783755449957822
FRESH20,Cosmos3_seed102_0019,CONTACT,1.0,banana,127,TEMPORAL_BIN,0.0,0.0,0.0011706079919137,0.9845684672162452,0.0142609247918409,50.65451583999637,1,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/pipeline20_e2e_v1/motion_hybrid/Cosmos3_seed102_0019_hybrid_trace.csv,hybrid_candidate,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/vlm_contact_oracle9/whole_video_causal_v1/candidate_rois/FRESH20/Cosmos3_seed102_0019/frame_0127,1,1,0.5,50.65451583999637,25.327257919998186,1,1,0.5,50.65451583999637,25.327257919998186,1,1,0.5,50.65451583999637,25.327257919998186,0.9486644566614948,0.04749718256038169,0.0038383607781235472,2.7586952058314393
FRESH20,Cosmos3_seed102_0019,CONTACT,1.0,banana,158,TEMPORAL_BIN,0.0,0.0,0.0002034470860092,0.9911457626871162,0.0086507902268744,50.42236715704325,1,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/pipeline20_e2e_v1/motion_hybrid/Cosmos3_seed102_0019_hybrid_trace.csv,hybrid_candidate,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/vlm_contact_oracle9/whole_video_causal_v1/candidate_rois/FRESH20/Cosmos3_seed102_0019/frame_0158,1,1,0.5,50.42236715704325,25.211183578521627,1,1,0.5,50.42236715704325,25.211183578521627,1,1,0.5,50.42236715704325,25.211183578521627,0.9864148262864497,0.01110689128285546,0.002478282430694738,0.8031728072122468
FRESH20,Cosmos3_seed102_0025,CONTACT,1.0,yellow cube,31,TEMPORAL_BIN,3.3236244882356307,52.03342056274414,0.8178567768828758,0.1821324385689411,1.0784548182982626e-05,9.107700383265357,1,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/pipeline20_e2e_v1/motion_hybrid/Cosmos3_seed102_0025_hybrid_trace.csv,hybrid_candidate,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/vlm_contact_oracle9/whole_video_causal_v1/candidate_rois/FRESH20/Cosmos3_seed102_0025/frame_0031,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.9999702910023379,1.6701700350558612e-05,1.3007297311639003e-05,0.002135814748691831
FRESH20,Cosmos3_seed102_0025,CONTACT,1.0,yellow cube,47,TEMPORAL_BIN,1.2213247298041343,19.170202255249023,0.0177566580761806,0.9822266359590504,1.6705964769083917e-05,49.11300239442943,1,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/pipeline20_e2e_v1/motion_hybrid/Cosmos3_seed102_0025_hybrid_trace.csv,hybrid_candidate,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/vlm_contact_oracle9/whole_video_causal_v1/candidate_rois/FRESH20/Cosmos3_seed102_0025/frame_0047,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.99963807016078,0.0002034684505788106,0.00015846138864110315,0.026019561393050845
FRESH20,Cosmos3_seed102_0025,CONTACT,1.0,yellow cube,79,TEMPORAL_BIN+GLOBAL_CLOSEST,0.0,0.0,0.0067375373945653,0.9931876153258424,7.484727959250403e-05,49.66686549425137,1,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/pipeline20_e2e_v1/motion_hybrid/Cosmos3_seed102_0025_hybrid_trace.csv,hybrid_candidate,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/vlm_contact_oracle9/whole_video_causal_v1/candidate_rois/FRESH20/Cosmos3_seed102_0025/frame_0079,0,0,0.0,0.0,0.0,0,1,1.0,49.66686549425137,49.66686549425137,0,1,1.0,49.66686549425137,49.66686549425137,0.9994610696515871,0.0003354622242375159,0.00020346812417544786,0.03711992362942058
